dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
EGamma_Run2018A,"[250.0, 300.0)","[0.0, 0.001)",1,,
EGamma_Run2018A,"[250.0, 300.0)","[0.001, 0.002)",3,,
EGamma_Run2018A,"[250.0, 300.0)","[0.002, 0.003)",3,,
EGamma_Run2018A,"[250.0, 300.0)","[0.003, 0.004)",9,,
EGamma_Run2018A,"[250.0, 300.0)","[0.004, 0.005)",18,,
EGamma_Run2018A,"[250.0, 300.0)","[0.005, 0.006)",31,,
EGamma_Run2018A,"[250.0, 300.0)","[0.006, 0.007)",91,,
EGamma_Run2018A,"[250.0, 300.0)","[0.007, 0.008)",1337,,
EGamma_Run2018A,"[250.0, 300.0)","[0.008, 0.009000000000000001)",24438,,
EGamma_Run2018A,"[250.0, 300.0)","[0.009000000000000001, 0.01)",43843,,
EGamma_Run2018A,"[250.0, 300.0)","[0.01, 0.011)",1748,,
EGamma_Run2018A,"[250.0, 300.0)","[0.011, 0.012)",574,,
EGamma_Run2018A,"[250.0, 300.0)","[0.012, 0.013000000000000001)",433,,
EGamma_Run2018A,"[250.0, 300.0)","[0.013000000000000001, 0.014)",266,,
EGamma_Run2018A,"[250.0, 300.0)","[0.014, 0.015)",150,,
EGamma_Run2018A,"[250.0, 300.0)","[0.015, 0.016)",84,,
EGamma_Run2018A,"[250.0, 300.0)","[0.016, 0.017)",24,,
EGamma_Run2018A,"[250.0, 300.0)","[0.017, 0.018000000000000002)",13,,
EGamma_Run2018A,"[250.0, 300.0)","[0.018000000000000002, 0.019)",7,,
EGamma_Run2018A,"[250.0, 300.0)","[0.019, 0.02)",3,,
EGamma_Run2018A,"[300.0, 400.0)","[0.0, 0.001)",0,,
EGamma_Run2018A,"[300.0, 400.0)","[0.001, 0.002)",1,,
EGamma_Run2018A,"[300.0, 400.0)","[0.002, 0.003)",3,,
EGamma_Run2018A,"[300.0, 400.0)","[0.003, 0.004)",4,,
EGamma_Run2018A,"[300.0, 400.0)","[0.004, 0.005)",8,,
EGamma_Run2018A,"[300.0, 400.0)","[0.005, 0.006)",19,,
EGamma_Run2018A,"[300.0, 400.0)","[0.006, 0.007)",55,,
EGamma_Run2018A,"[300.0, 400.0)","[0.007, 0.008)",654,,
EGamma_Run2018A,"[300.0, 400.0)","[0.008, 0.009000000000000001)",15208,,
EGamma_Run2018A,"[300.0, 400.0)","[0.009000000000000001, 0.01)",29107,,
EGamma_Run2018A,"[300.0, 400.0)","[0.01, 0.011)",1007,,
EGamma_Run2018A,"[300.0, 400.0)","[0.011, 0.012)",267,,
EGamma_Run2018A,"[300.0, 400.0)","[0.012, 0.013000000000000001)",229,,
EGamma_Run2018A,"[300.0, 400.0)","[0.013000000000000001, 0.014)",184,,
EGamma_Run2018A,"[300.0, 400.0)","[0.014, 0.015)",145,,
EGamma_Run2018A,"[300.0, 400.0)","[0.015, 0.016)",82,,
EGamma_Run2018A,"[300.0, 400.0)","[0.016, 0.017)",44,,
EGamma_Run2018A,"[300.0, 400.0)","[0.017, 0.018000000000000002)",16,,
EGamma_Run2018A,"[300.0, 400.0)","[0.018000000000000002, 0.019)",4,,
EGamma_Run2018A,"[300.0, 400.0)","[0.019, 0.02)",2,,
EGamma_Run2018A,"[400.0, 500.0)","[0.0, 0.001)",1,,
EGamma_Run2018A,"[400.0, 500.0)","[0.001, 0.002)",0,,
EGamma_Run2018A,"[400.0, 500.0)","[0.002, 0.003)",0,,
EGamma_Run2018A,"[400.0, 500.0)","[0.003, 0.004)",4,,
EGamma_Run2018A,"[400.0, 500.0)","[0.004, 0.005)",4,,
EGamma_Run2018A,"[400.0, 500.0)","[0.005, 0.006)",4,,
EGamma_Run2018A,"[400.0, 500.0)","[0.006, 0.007)",15,,
EGamma_Run2018A,"[400.0, 500.0)","[0.007, 0.008)",120,,
EGamma_Run2018A,"[400.0, 500.0)","[0.008, 0.009000000000000001)",3680,,
EGamma_Run2018A,"[400.0, 500.0)","[0.009000000000000001, 0.01)",7507,,
EGamma_Run2018A,"[400.0, 500.0)","[0.01, 0.011)",201,,
EGamma_Run2018A,"[400.0, 500.0)","[0.011, 0.012)",34,,
EGamma_Run2018A,"[400.0, 500.0)","[0.012, 0.013000000000000001)",46,,
EGamma_Run2018A,"[400.0, 500.0)","[0.013000000000000001, 0.014)",65,,
EGamma_Run2018A,"[400.0, 500.0)","[0.014, 0.015)",35,,
EGamma_Run2018A,"[400.0, 500.0)","[0.015, 0.016)",34,,
EGamma_Run2018A,"[400.0, 500.0)","[0.016, 0.017)",20,,
EGamma_Run2018A,"[400.0, 500.0)","[0.017, 0.018000000000000002)",13,,
EGamma_Run2018A,"[400.0, 500.0)","[0.018000000000000002, 0.019)",5,,
EGamma_Run2018A,"[400.0, 500.0)","[0.019, 0.02)",1,,
EGamma_Run2018A,"[500.0, 600.0)","[0.0, 0.001)",0,,
EGamma_Run2018A,"[500.0, 600.0)","[0.001, 0.002)",0,,
EGamma_Run2018A,"[500.0, 600.0)","[0.002, 0.003)",0,,
EGamma_Run2018A,"[500.0, 600.0)","[0.003, 0.004)",0,,
EGamma_Run2018A,"[500.0, 600.0)","[0.004, 0.005)",1,,
EGamma_Run2018A,"[500.0, 600.0)","[0.005, 0.006)",1,,
EGamma_Run2018A,"[500.0, 600.0)","[0.006, 0.007)",0,,
EGamma_Run2018A,"[500.0, 600.0)","[0.007, 0.008)",24,,
EGamma_Run2018A,"[500.0, 600.0)","[0.008, 0.009000000000000001)",1176,,
EGamma_Run2018A,"[500.0, 600.0)","[0.009000000000000001, 0.01)",2552,,
EGamma_Run2018A,"[500.0, 600.0)","[0.01, 0.011)",63,,
EGamma_Run2018A,"[500.0, 600.0)","[0.011, 0.012)",5,,
EGamma_Run2018A,"[500.0, 600.0)","[0.012, 0.013000000000000001)",10,,
EGamma_Run2018A,"[500.0, 600.0)","[0.013000000000000001, 0.014)",13,,
EGamma_Run2018A,"[500.0, 600.0)","[0.014, 0.015)",8,,
EGamma_Run2018A,"[500.0, 600.0)","[0.015, 0.016)",6,,
EGamma_Run2018A,"[500.0, 600.0)","[0.016, 0.017)",7,,
EGamma_Run2018A,"[500.0, 600.0)","[0.017, 0.018000000000000002)",1,,
EGamma_Run2018A,"[500.0, 600.0)","[0.018000000000000002, 0.019)",1,,
EGamma_Run2018A,"[500.0, 600.0)","[0.019, 0.02)",1,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.0, 0.001)",0,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.001, 0.002)",0,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.002, 0.003)",0,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.003, 0.004)",0,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.004, 0.005)",1,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.005, 0.006)",1,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.006, 0.007)",2,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.007, 0.008)",18,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",634,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",1527,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.01, 0.011)",31,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.011, 0.012)",2,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",4,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",6,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.014, 0.015)",4,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.015, 0.016)",1,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.016, 0.017)",0,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",2,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
EGamma_Run2018A,"[600.0, 1000.0)","[0.019, 0.02)",0,,
EGamma_Run2018B,"[200.0, 250.0)","[0.0, 0.001)",0,,
EGamma_Run2018B,"[200.0, 250.0)","[0.001, 0.002)",0,,
EGamma_Run2018B,"[200.0, 250.0)","[0.002, 0.003)",3,,
EGamma_Run2018B,"[200.0, 250.0)","[0.003, 0.004)",2,,
EGamma_Run2018B,"[200.0, 250.0)","[0.004, 0.005)",6,,
EGamma_Run2018B,"[200.0, 250.0)","[0.005, 0.006)",12,,
EGamma_Run2018B,"[200.0, 250.0)","[0.006, 0.007)",34,,
EGamma_Run2018B,"[200.0, 250.0)","[0.007, 0.008)",567,,
EGamma_Run2018B,"[200.0, 250.0)","[0.008, 0.009000000000000001)",8802,,
EGamma_Run2018B,"[200.0, 250.0)","[0.009000000000000001, 0.01)",15532,,
EGamma_Run2018B,"[200.0, 250.0)","[0.01, 0.011)",658,,
EGamma_Run2018B,"[200.0, 250.0)","[0.011, 0.012)",230,,
EGamma_Run2018B,"[200.0, 250.0)","[0.012, 0.013000000000000001)",134,,
EGamma_Run2018B,"[200.0, 250.0)","[0.013000000000000001, 0.014)",51,,
EGamma_Run2018B,"[200.0, 250.0)","[0.014, 0.015)",36,,
EGamma_Run2018B,"[200.0, 250.0)","[0.015, 0.016)",15,,
EGamma_Run2018B,"[200.0, 250.0)","[0.016, 0.017)",4,,
EGamma_Run2018B,"[200.0, 250.0)","[0.017, 0.018000000000000002)",0,,
EGamma_Run2018B,"[200.0, 250.0)","[0.018000000000000002, 0.019)",1,,
EGamma_Run2018B,"[200.0, 250.0)","[0.019, 0.02)",0,,
EGamma_Run2018B,"[250.0, 300.0)","[0.0, 0.001)",2,,
EGamma_Run2018B,"[250.0, 300.0)","[0.001, 0.002)",2,,
EGamma_Run2018B,"[250.0, 300.0)","[0.002, 0.003)",3,,
EGamma_Run2018B,"[250.0, 300.0)","[0.003, 0.004)",4,,
EGamma_Run2018B,"[250.0, 300.0)","[0.004, 0.005)",6,,
EGamma_Run2018B,"[250.0, 300.0)","[0.005, 0.006)",11,,
EGamma_Run2018B,"[250.0, 300.0)","[0.006, 0.007)",51,,
EGamma_Run2018B,"[250.0, 300.0)","[0.007, 0.008)",668,,
EGamma_Run2018B,"[250.0, 300.0)","[0.008, 0.009000000000000001)",12288,,
EGamma_Run2018B,"[250.0, 300.0)","[0.009000000000000001, 0.01)",22996,,
EGamma_Run2018B,"[250.0, 300.0)","[0.01, 0.011)",935,,
EGamma_Run2018B,"[250.0, 300.0)","[0.011, 0.012)",320,,
EGamma_Run2018B,"[250.0, 300.0)","[0.012, 0.013000000000000001)",187,,
EGamma_Run2018B,"[250.0, 300.0)","[0.013000000000000001, 0.014)",109,,
EGamma_Run2018B,"[250.0, 300.0)","[0.014, 0.015)",88,,
EGamma_Run2018B,"[250.0, 300.0)","[0.015, 0.016)",46,,
EGamma_Run2018B,"[250.0, 300.0)","[0.016, 0.017)",12,,
EGamma_Run2018B,"[250.0, 300.0)","[0.017, 0.018000000000000002)",2,,
EGamma_Run2018B,"[250.0, 300.0)","[0.018000000000000002, 0.019)",2,,
EGamma_Run2018B,"[250.0, 300.0)","[0.019, 0.02)",0,,
EGamma_Run2018B,"[300.0, 400.0)","[0.0, 0.001)",0,,
EGamma_Run2018B,"[300.0, 400.0)","[0.001, 0.002)",3,,
EGamma_Run2018B,"[300.0, 400.0)","[0.002, 0.003)",0,,
EGamma_Run2018B,"[300.0, 400.0)","[0.003, 0.004)",7,,
EGamma_Run2018B,"[300.0, 400.0)","[0.004, 0.005)",5,,
EGamma_Run2018B,"[300.0, 400.0)","[0.005, 0.006)",8,,
EGamma_Run2018B,"[300.0, 400.0)","[0.006, 0.007)",26,,
EGamma_Run2018B,"[300.0, 400.0)","[0.007, 0.008)",301,,
EGamma_Run2018B,"[300.0, 400.0)","[0.008, 0.009000000000000001)",7804,,
EGamma_Run2018B,"[300.0, 400.0)","[0.009000000000000001, 0.01)",15164,,
EGamma_Run2018B,"[300.0, 400.0)","[0.01, 0.011)",479,,
EGamma_Run2018B,"[300.0, 400.0)","[0.011, 0.012)",137,,
EGamma_Run2018B,"[300.0, 400.0)","[0.012, 0.013000000000000001)",120,,
EGamma_Run2018B,"[300.0, 400.0)","[0.013000000000000001, 0.014)",99,,
EGamma_Run2018B,"[300.0, 400.0)","[0.014, 0.015)",63,,
EGamma_Run2018B,"[300.0, 400.0)","[0.015, 0.016)",32,,
EGamma_Run2018B,"[300.0, 400.0)","[0.016, 0.017)",28,,
EGamma_Run2018B,"[300.0, 400.0)","[0.017, 0.018000000000000002)",7,,
EGamma_Run2018B,"[300.0, 400.0)","[0.018000000000000002, 0.019)",0,,
EGamma_Run2018B,"[300.0, 400.0)","[0.019, 0.02)",0,,
EGamma_Run2018B,"[400.0, 500.0)","[0.0, 0.001)",0,,
EGamma_Run2018B,"[400.0, 500.0)","[0.001, 0.002)",1,,
EGamma_Run2018B,"[400.0, 500.0)","[0.002, 0.003)",2,,
EGamma_Run2018B,"[400.0, 500.0)","[0.003, 0.004)",0,,
EGamma_Run2018B,"[400.0, 500.0)","[0.004, 0.005)",0,,
EGamma_Run2018B,"[400.0, 500.0)","[0.005, 0.006)",2,,
EGamma_Run2018B,"[400.0, 500.0)","[0.006, 0.007)",4,,
EGamma_Run2018B,"[400.0, 500.0)","[0.007, 0.008)",58,,
EGamma_Run2018B,"[400.0, 500.0)","[0.008, 0.009000000000000001)",1938,,
EGamma_Run2018B,"[400.0, 500.0)","[0.009000000000000001, 0.01)",3909,,
EGamma_Run2018B,"[400.0, 500.0)","[0.01, 0.011)",123,,
EGamma_Run2018B,"[400.0, 500.0)","[0.011, 0.012)",16,,
EGamma_Run2018B,"[400.0, 500.0)","[0.012, 0.013000000000000001)",28,,
EGamma_Run2018B,"[400.0, 500.0)","[0.013000000000000001, 0.014)",29,,
EGamma_Run2018B,"[400.0, 500.0)","[0.014, 0.015)",23,,
EGamma_Run2018B,"[400.0, 500.0)","[0.015, 0.016)",11,,
EGamma_Run2018B,"[400.0, 500.0)","[0.016, 0.017)",8,,
EGamma_Run2018B,"[400.0, 500.0)","[0.017, 0.018000000000000002)",11,,
EGamma_Run2018B,"[400.0, 500.0)","[0.018000000000000002, 0.019)",2,,
EGamma_Run2018B,"[400.0, 500.0)","[0.019, 0.02)",3,,
EGamma_Run2018B,"[500.0, 600.0)","[0.0, 0.001)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.001, 0.002)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.002, 0.003)",1,,
EGamma_Run2018B,"[500.0, 600.0)","[0.003, 0.004)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.004, 0.005)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.005, 0.006)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.006, 0.007)",4,,
EGamma_Run2018B,"[500.0, 600.0)","[0.007, 0.008)",18,,
EGamma_Run2018B,"[500.0, 600.0)","[0.008, 0.009000000000000001)",590,,
EGamma_Run2018B,"[500.0, 600.0)","[0.009000000000000001, 0.01)",1329,,
EGamma_Run2018B,"[500.0, 600.0)","[0.01, 0.011)",27,,
EGamma_Run2018B,"[500.0, 600.0)","[0.011, 0.012)",1,,
EGamma_Run2018B,"[500.0, 600.0)","[0.012, 0.013000000000000001)",10,,
EGamma_Run2018B,"[500.0, 600.0)","[0.013000000000000001, 0.014)",9,,
EGamma_Run2018B,"[500.0, 600.0)","[0.014, 0.015)",6,,
EGamma_Run2018B,"[500.0, 600.0)","[0.015, 0.016)",1,,
EGamma_Run2018B,"[500.0, 600.0)","[0.016, 0.017)",5,,
EGamma_Run2018B,"[500.0, 600.0)","[0.017, 0.018000000000000002)",1,,
EGamma_Run2018B,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
EGamma_Run2018B,"[500.0, 600.0)","[0.019, 0.02)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.0, 0.001)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.001, 0.002)",1,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.002, 0.003)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.003, 0.004)",1,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.004, 0.005)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.005, 0.006)",0,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.006, 0.007)",2,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.007, 0.008)",8,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",349,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",765,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.01, 0.011)",11,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.011, 0.012)",1,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",3,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",4,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.014, 0.015)",1,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.015, 0.016)",3,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.016, 0.017)",3,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",1,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",1,,
EGamma_Run2018B,"[600.0, 1000.0)","[0.019, 0.02)",0,,
EGamma_Run2018C,"[200.0, 250.0)","[0.0, 0.001)",0,,
EGamma_Run2018C,"[200.0, 250.0)","[0.001, 0.002)",0,,
EGamma_Run2018C,"[200.0, 250.0)","[0.002, 0.003)",3,,
EGamma_Run2018C,"[200.0, 250.0)","[0.003, 0.004)",2,,
EGamma_Run2018C,"[200.0, 250.0)","[0.004, 0.005)",7,,
EGamma_Run2018C,"[200.0, 250.0)","[0.005, 0.006)",16,,
EGamma_Run2018C,"[200.0, 250.0)","[0.006, 0.007)",51,,
EGamma_Run2018C,"[200.0, 250.0)","[0.007, 0.008)",494,,
EGamma_Run2018C,"[200.0, 250.0)","[0.008, 0.009000000000000001)",8396,,
EGamma_Run2018C,"[200.0, 250.0)","[0.009000000000000001, 0.01)",14701,,
EGamma_Run2018C,"[200.0, 250.0)","[0.01, 0.011)",618,,
EGamma_Run2018C,"[200.0, 250.0)","[0.011, 0.012)",214,,
EGamma_Run2018C,"[200.0, 250.0)","[0.012, 0.013000000000000001)",121,,
EGamma_Run2018C,"[200.0, 250.0)","[0.013000000000000001, 0.014)",76,,
EGamma_Run2018C,"[200.0, 250.0)","[0.014, 0.015)",32,,
EGamma_Run2018C,"[200.0, 250.0)","[0.015, 0.016)",11,,
EGamma_Run2018C,"[200.0, 250.0)","[0.016, 0.017)",7,,
EGamma_Run2018C,"[200.0, 250.0)","[0.017, 0.018000000000000002)",2,,
EGamma_Run2018C,"[200.0, 250.0)","[0.018000000000000002, 0.019)",2,,
EGamma_Run2018C,"[200.0, 250.0)","[0.019, 0.02)",0,,
EGamma_Run2018C,"[250.0, 300.0)","[0.0, 0.001)",1,,
EGamma_Run2018C,"[250.0, 300.0)","[0.001, 0.002)",3,,
EGamma_Run2018C,"[250.0, 300.0)","[0.002, 0.003)",3,,
EGamma_Run2018C,"[250.0, 300.0)","[0.003, 0.004)",5,,
EGamma_Run2018C,"[250.0, 300.0)","[0.004, 0.005)",4,,
EGamma_Run2018C,"[250.0, 300.0)","[0.005, 0.006)",16,,
EGamma_Run2018C,"[250.0, 300.0)","[0.006, 0.007)",63,,
EGamma_Run2018C,"[250.0, 300.0)","[0.007, 0.008)",623,,
EGamma_Run2018C,"[250.0, 300.0)","[0.008, 0.009000000000000001)",11696,,
EGamma_Run2018C,"[250.0, 300.0)","[0.009000000000000001, 0.01)",21495,,
EGamma_Run2018C,"[250.0, 300.0)","[0.01, 0.011)",910,,
EGamma_Run2018C,"[250.0, 300.0)","[0.011, 0.012)",265,,
EGamma_Run2018C,"[250.0, 300.0)","[0.012, 0.013000000000000001)",186,,
EGamma_Run2018C,"[250.0, 300.0)","[0.013000000000000001, 0.014)",114,,
EGamma_Run2018C,"[250.0, 300.0)","[0.014, 0.015)",81,,
EGamma_Run2018C,"[250.0, 300.0)","[0.015, 0.016)",43,,
EGamma_Run2018C,"[250.0, 300.0)","[0.016, 0.017)",20,,
EGamma_Run2018C,"[250.0, 300.0)","[0.017, 0.018000000000000002)",2,,
EGamma_Run2018C,"[250.0, 300.0)","[0.018000000000000002, 0.019)",2,,
EGamma_Run2018C,"[250.0, 300.0)","[0.019, 0.02)",0,,
EGamma_Run2018C,"[300.0, 400.0)","[0.0, 0.001)",2,,
EGamma_Run2018C,"[300.0, 400.0)","[0.001, 0.002)",3,,
EGamma_Run2018C,"[300.0, 400.0)","[0.002, 0.003)",1,,
EGamma_Run2018C,"[300.0, 400.0)","[0.003, 0.004)",7,,
EGamma_Run2018C,"[300.0, 400.0)","[0.004, 0.005)",6,,
EGamma_Run2018C,"[300.0, 400.0)","[0.005, 0.006)",8,,
EGamma_Run2018C,"[300.0, 400.0)","[0.006, 0.007)",21,,
EGamma_Run2018C,"[300.0, 400.0)","[0.007, 0.008)",334,,
EGamma_Run2018C,"[300.0, 400.0)","[0.008, 0.009000000000000001)",7223,,
EGamma_Run2018C,"[300.0, 400.0)","[0.009000000000000001, 0.01)",14354,,
EGamma_Run2018C,"[300.0, 400.0)","[0.01, 0.011)",476,,
EGamma_Run2018C,"[300.0, 400.0)","[0.011, 0.012)",140,,
EGamma_Run2018C,"[300.0, 400.0)","[0.012, 0.013000000000000001)",113,,
EGamma_Run2018C,"[300.0, 400.0)","[0.013000000000000001, 0.014)",97,,
EGamma_Run2018C,"[300.0, 400.0)","[0.014, 0.015)",54,,
EGamma_Run2018C,"[300.0, 400.0)","[0.015, 0.016)",40,,
EGamma_Run2018C,"[300.0, 400.0)","[0.016, 0.017)",29,,
EGamma_Run2018C,"[300.0, 400.0)","[0.017, 0.018000000000000002)",10,,
EGamma_Run2018C,"[300.0, 400.0)","[0.018000000000000002, 0.019)",6,,
EGamma_Run2018C,"[300.0, 400.0)","[0.019, 0.02)",1,,
EGamma_Run2018C,"[400.0, 500.0)","[0.0, 0.001)",1,,
EGamma_Run2018C,"[400.0, 500.0)","[0.001, 0.002)",2,,
EGamma_Run2018C,"[400.0, 500.0)","[0.002, 0.003)",1,,
EGamma_Run2018C,"[400.0, 500.0)","[0.003, 0.004)",1,,
EGamma_Run2018C,"[400.0, 500.0)","[0.004, 0.005)",2,,
EGamma_Run2018C,"[400.0, 500.0)","[0.005, 0.006)",1,,
EGamma_Run2018C,"[400.0, 500.0)","[0.006, 0.007)",2,,
EGamma_Run2018C,"[400.0, 500.0)","[0.007, 0.008)",67,,
EGamma_Run2018C,"[400.0, 500.0)","[0.008, 0.009000000000000001)",1780,,
EGamma_Run2018C,"[400.0, 500.0)","[0.009000000000000001, 0.01)",3697,,
EGamma_Run2018C,"[400.0, 500.0)","[0.01, 0.011)",132,,
EGamma_Run2018C,"[400.0, 500.0)","[0.011, 0.012)",25,,
EGamma_Run2018C,"[400.0, 500.0)","[0.012, 0.013000000000000001)",31,,
EGamma_Run2018C,"[400.0, 500.0)","[0.013000000000000001, 0.014)",25,,
EGamma_Run2018C,"[400.0, 500.0)","[0.014, 0.015)",35,,
EGamma_Run2018C,"[400.0, 500.0)","[0.015, 0.016)",16,,
EGamma_Run2018C,"[400.0, 500.0)","[0.016, 0.017)",11,,
EGamma_Run2018C,"[400.0, 500.0)","[0.017, 0.018000000000000002)",4,,
EGamma_Run2018C,"[400.0, 500.0)","[0.018000000000000002, 0.019)",1,,
EGamma_Run2018C,"[400.0, 500.0)","[0.019, 0.02)",1,,
EGamma_Run2018C,"[500.0, 600.0)","[0.0, 0.001)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.001, 0.002)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.002, 0.003)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.003, 0.004)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.004, 0.005)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.005, 0.006)",1,,
EGamma_Run2018C,"[500.0, 600.0)","[0.006, 0.007)",1,,
EGamma_Run2018C,"[500.0, 600.0)","[0.007, 0.008)",12,,
EGamma_Run2018C,"[500.0, 600.0)","[0.008, 0.009000000000000001)",559,,
EGamma_Run2018C,"[500.0, 600.0)","[0.009000000000000001, 0.01)",1229,,
EGamma_Run2018C,"[500.0, 600.0)","[0.01, 0.011)",29,,
EGamma_Run2018C,"[500.0, 600.0)","[0.011, 0.012)",4,,
EGamma_Run2018C,"[500.0, 600.0)","[0.012, 0.013000000000000001)",7,,
EGamma_Run2018C,"[500.0, 600.0)","[0.013000000000000001, 0.014)",12,,
EGamma_Run2018C,"[500.0, 600.0)","[0.014, 0.015)",6,,
EGamma_Run2018C,"[500.0, 600.0)","[0.015, 0.016)",9,,
EGamma_Run2018C,"[500.0, 600.0)","[0.016, 0.017)",3,,
EGamma_Run2018C,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
EGamma_Run2018C,"[500.0, 600.0)","[0.018000000000000002, 0.019)",1,,
EGamma_Run2018C,"[500.0, 600.0)","[0.019, 0.02)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.0, 0.001)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.001, 0.002)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.002, 0.003)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.003, 0.004)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.004, 0.005)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.005, 0.006)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.006, 0.007)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.007, 0.008)",2,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",308,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",788,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.01, 0.011)",21,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.011, 0.012)",2,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",6,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",2,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.014, 0.015)",1,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.015, 0.016)",1,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.016, 0.017)",2,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
EGamma_Run2018C,"[600.0, 1000.0)","[0.019, 0.02)",1,,
EGamma_Run2018D,"[200.0, 250.0)","[0.0, 0.001)",1,,
EGamma_Run2018D,"[200.0, 250.0)","[0.001, 0.002)",5,,
EGamma_Run2018D,"[200.0, 250.0)","[0.002, 0.003)",10,,
EGamma_Run2018D,"[200.0, 250.0)","[0.003, 0.004)",27,,
EGamma_Run2018D,"[200.0, 250.0)","[0.004, 0.005)",37,,
EGamma_Run2018D,"[200.0, 250.0)","[0.005, 0.006)",42,,
EGamma_Run2018D,"[200.0, 250.0)","[0.006, 0.007)",230,,
EGamma_Run2018D,"[200.0, 250.0)","[0.007, 0.008)",2411,,
EGamma_Run2018D,"[200.0, 250.0)","[0.008, 0.009000000000000001)",38997,,
EGamma_Run2018D,"[200.0, 250.0)","[0.009000000000000001, 0.01)",69070,,
EGamma_Run2018D,"[200.0, 250.0)","[0.01, 0.011)",3116,,
