dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.0, 0.001)",1,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.002, 0.003)",2,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.003, 0.004)",6,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.004, 0.005)",7,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.005, 0.006)",13,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.006, 0.007)",37,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.007, 0.008)",486,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.008, 0.009000000000000001)",8759,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.009000000000000001, 0.01)",15799,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.01, 0.011)",673,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.011, 0.012)",187,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.012, 0.013000000000000001)",170,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.013000000000000001, 0.014)",101,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.014, 0.015)",62,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.015, 0.016)",29,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.016, 0.017)",13,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.017, 0.018000000000000002)",7,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.018000000000000002, 0.019)",1,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.002, 0.003)",4,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.003, 0.004)",2,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.004, 0.005)",3,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.005, 0.006)",9,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.006, 0.007)",17,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.007, 0.008)",245,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.008, 0.009000000000000001)",5282,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.009000000000000001, 0.01)",10022,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.01, 0.011)",362,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.011, 0.012)",110,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.012, 0.013000000000000001)",82,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.013000000000000001, 0.014)",80,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.014, 0.015)",45,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.015, 0.016)",26,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.016, 0.017)",21,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.017, 0.018000000000000002)",3,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017B,"[300.0, 400.0)","[0.019, 0.02)",3,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.004, 0.005)",3,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.005, 0.006)",0,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.006, 0.007)",3,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.007, 0.008)",32,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.008, 0.009000000000000001)",1323,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.009000000000000001, 0.01)",2658,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.01, 0.011)",86,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.011, 0.012)",9,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.012, 0.013000000000000001)",22,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.013000000000000001, 0.014)",25,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.014, 0.015)",20,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.015, 0.016)",15,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.016, 0.017)",12,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.017, 0.018000000000000002)",1,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.018000000000000002, 0.019)",4,,
SinglePhoton_Run2017B,"[400.0, 500.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.005, 0.006)",1,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.006, 0.007)",1,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.007, 0.008)",11,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.008, 0.009000000000000001)",406,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.009000000000000001, 0.01)",886,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.01, 0.011)",24,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.011, 0.012)",4,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.012, 0.013000000000000001)",7,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.013000000000000001, 0.014)",10,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.014, 0.015)",2,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.015, 0.016)",2,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.016, 0.017)",0,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.017, 0.018000000000000002)",1,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017B,"[500.0, 600.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.005, 0.006)",1,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.006, 0.007)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.007, 0.008)",11,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",232,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",514,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.01, 0.011)",17,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.011, 0.012)",3,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",2,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.014, 0.015)",3,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.015, 0.016)",2,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.016, 0.017)",1,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",1,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017B,"[600.0, 1000.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.0, 0.001)",1,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.002, 0.003)",2,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.003, 0.004)",6,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.004, 0.005)",9,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.005, 0.006)",9,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.006, 0.007)",53,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.007, 0.008)",799,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.008, 0.009000000000000001)",13067,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.009000000000000001, 0.01)",22287,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.01, 0.011)",899,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.011, 0.012)",300,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.012, 0.013000000000000001)",159,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.013000000000000001, 0.014)",93,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.014, 0.015)",36,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.015, 0.016)",11,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.016, 0.017)",7,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.017, 0.018000000000000002)",2,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017C,"[200.0, 250.0)","[0.019, 0.02)",1,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.0, 0.001)",2,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.001, 0.002)",3,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.002, 0.003)",7,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.003, 0.004)",13,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.004, 0.005)",12,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.005, 0.006)",16,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.006, 0.007)",104,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.007, 0.008)",940,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.008, 0.009000000000000001)",17819,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.009000000000000001, 0.01)",31227,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.01, 0.011)",1238,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.011, 0.012)",397,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.012, 0.013000000000000001)",284,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.013000000000000001, 0.014)",217,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.014, 0.015)",125,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.015, 0.016)",51,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.016, 0.017)",21,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.017, 0.018000000000000002)",6,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.018000000000000002, 0.019)",4,,
SinglePhoton_Run2017C,"[250.0, 300.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.0, 0.001)",2,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.002, 0.003)",9,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.003, 0.004)",6,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.004, 0.005)",9,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.005, 0.006)",11,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.006, 0.007)",33,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.007, 0.008)",462,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.008, 0.009000000000000001)",10702,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.009000000000000001, 0.01)",20258,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.01, 0.011)",695,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.011, 0.012)",195,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.012, 0.013000000000000001)",186,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.013000000000000001, 0.014)",123,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.014, 0.015)",95,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.015, 0.016)",57,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.016, 0.017)",29,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.017, 0.018000000000000002)",5,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.018000000000000002, 0.019)",4,,
SinglePhoton_Run2017C,"[300.0, 400.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.002, 0.003)",1,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.003, 0.004)",2,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.004, 0.005)",1,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.005, 0.006)",6,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.006, 0.007)",10,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.007, 0.008)",103,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.008, 0.009000000000000001)",2687,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.009000000000000001, 0.01)",5319,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.01, 0.011)",153,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.011, 0.012)",25,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.012, 0.013000000000000001)",34,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.013000000000000001, 0.014)",42,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.014, 0.015)",28,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.015, 0.016)",20,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.016, 0.017)",22,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.017, 0.018000000000000002)",7,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.018000000000000002, 0.019)",4,,
SinglePhoton_Run2017C,"[400.0, 500.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.005, 0.006)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.006, 0.007)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.007, 0.008)",14,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.008, 0.009000000000000001)",782,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.009000000000000001, 0.01)",1700,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.01, 0.011)",37,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.011, 0.012)",5,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.012, 0.013000000000000001)",12,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.013000000000000001, 0.014)",7,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.014, 0.015)",7,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.015, 0.016)",3,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.016, 0.017)",6,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.018000000000000002, 0.019)",1,,
SinglePhoton_Run2017C,"[500.0, 600.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.005, 0.006)",1,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.006, 0.007)",3,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.007, 0.008)",8,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",462,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",1066,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.01, 0.011)",22,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.011, 0.012)",2,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",2,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",4,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.014, 0.015)",1,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.015, 0.016)",2,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.016, 0.017)",1,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",1,,
SinglePhoton_Run2017C,"[600.0, 1000.0)","[0.019, 0.02)",1,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.003, 0.004)",5,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.004, 0.005)",4,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.005, 0.006)",6,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.006, 0.007)",29,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.007, 0.008)",356,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.008, 0.009000000000000001)",5678,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.009000000000000001, 0.01)",9735,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.01, 0.011)",433,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.011, 0.012)",135,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.012, 0.013000000000000001)",62,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.013000000000000001, 0.014)",39,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.014, 0.015)",14,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.015, 0.016)",3,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.016, 0.017)",2,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.017, 0.018000000000000002)",0,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017D,"[200.0, 250.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.0, 0.001)",1,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.002, 0.003)",3,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.003, 0.004)",4,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.004, 0.005)",8,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.005, 0.006)",4,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.006, 0.007)",29,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.007, 0.008)",426,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.008, 0.009000000000000001)",7843,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.009000000000000001, 0.01)",13821,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.01, 0.011)",529,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.011, 0.012)",160,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.012, 0.013000000000000001)",113,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.013000000000000001, 0.014)",67,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.014, 0.015)",36,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.015, 0.016)",19,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.016, 0.017)",6,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.017, 0.018000000000000002)",3,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017D,"[250.0, 300.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.002, 0.003)",4,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.003, 0.004)",4,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.004, 0.005)",4,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.005, 0.006)",7,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.006, 0.007)",17,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.007, 0.008)",211,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.008, 0.009000000000000001)",4745,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.009000000000000001, 0.01)",8914,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.01, 0.011)",295,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.011, 0.012)",92,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.012, 0.013000000000000001)",69,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.013000000000000001, 0.014)",70,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.014, 0.015)",33,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.015, 0.016)",30,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.016, 0.017)",11,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.017, 0.018000000000000002)",4,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.018000000000000002, 0.019)",1,,
SinglePhoton_Run2017D,"[300.0, 400.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.003, 0.004)",1,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.004, 0.005)",1,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.005, 0.006)",1,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.006, 0.007)",2,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.007, 0.008)",31,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.008, 0.009000000000000001)",1157,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.009000000000000001, 0.01)",2364,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.01, 0.011)",53,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.011, 0.012)",15,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.012, 0.013000000000000001)",18,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.013000000000000001, 0.014)",17,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.014, 0.015)",14,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.015, 0.016)",9,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.016, 0.017)",7,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.017, 0.018000000000000002)",2,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017D,"[400.0, 500.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.005, 0.006)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.006, 0.007)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.007, 0.008)",12,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.008, 0.009000000000000001)",348,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.009000000000000001, 0.01)",760,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.01, 0.011)",21,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.011, 0.012)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.012, 0.013000000000000001)",4,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.013000000000000001, 0.014)",5,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.014, 0.015)",3,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.015, 0.016)",5,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.016, 0.017)",3,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.017, 0.018000000000000002)",1,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017D,"[500.0, 600.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017D,"[600.0, 1000.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017D,"[600.0, 1000.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017D,"[600.0, 1000.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2017D,"[600.0, 1000.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2017D,"[600.0, 1000.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2017D,"[600.0, 1000.0)","[0.005, 0.006)",0,,
